month,n_laws,salience_seat,clp,time,elec_cycle_12,gov_pop_l1,europe,account_balance_perc_l1,bundesratmaj,rile_diff,salience_diff,topic
1998-09-01,1,4.665216666580683,15,192,last_months,-1.1324717285945072,0.3235294117647059,-0.5192578235361545,0,25.155,0.03179016224065231,5
1998-09-01,0,2.584134275818035,46,192,last_months,-1.1324717285945072,0.20270270270270271,-0.5192578235361545,0,25.155,0.01404945407835581,18
1998-09-01,3,2.685044369056805,9,192,last_months,-1.1324717285945072,0.17391304347826086,-0.5192578235361545,0,25.155,0.01955928346038927,17
1998-09-01,1,2.0154687967155036,22,192,last_months,-1.1324717285945072,0.16129032258064516,-0.5192578235361545,0,25.155,0.02355421518527827,3
1998-09-01,2,4.317980369569762,17,192,last_months,-1.1324717285945072,0.15384615384615385,-0.5192578235361545,0,25.155,0.03288444891234537,721
1998-09-01,0,3.6284871798840297,11,192,last_months,-1.1324717285945072,0.058823529411764705,-0.5192578235361545,0,25.155,0.035434293932032054,6
1998-09-01,0,2.6330469815013675,9,192,last_months,-1.1324717285945072,0,-0.5192578235361545,0,25.155,0.028025606657172377,25
1998-10-01,0,11.755799386171338,39,193,last_months,-1.1432973805855162,0.3950617283950617,-0.5192578235361545,1,25.155,0.049612898271480826,12
1998-10-01,1,4.04953320425882,36,193,last_months,-1.1432973805855162,0.08771929824561403,-0.5192578235361545,1,25.155,0.02217021306302533,2420
1998-10-01,0,9.019066251289455,35,193,last_months,-1.1432973805855162,0.2698412698412698,-0.5192578235361545,1,25.155,0.011585127474798257,1
1998-10-01,0,4.677510866555772,12,193,last_months,-1.1432973805855162,0.6222222222222222,-0.5192578235361545,1,25.155,0.019892630755912986,15
1998-10-01,0,9.551421846414105,12,193,last_months,-1.1432973805855162,0.5,-0.5192578235361545,1,25.155,0.018276507218452434,19
1998-10-01,0,3.605925549506364,11,193,last_months,-1.1432973805855162,0.5625,-0.5192578235361545,1,25.155,0.018777400798637288,4
